Index,olefin,metal,Ligand-M,ligand,solvent,T(K),p(bar),CO/H2,t(h),L/M,S/M,[M](mM),L/B,Year,Journal,Database,DOI
454,C=CSC1CCCCC1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3OP->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3OP3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,313.15,100,1,36,4.2,503,1,-1.004798883,1995,Tetrahedron: Asymmetry,Elsevier,10.1016/0957-4166(95)00339-Q
455,C=CSC1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3OP->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3OP3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,313.15,100,1,34,4.2,996,1,-1.69019608,1995,Tetrahedron: Asymmetry,Elsevier,10.1016/0957-4166(95)00339-Q
456,C=CSC1=CC=C(C)C=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3OP->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3OP3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,313.15,100,1,20,4.2,1002,1,-1.380211242,1995,Tetrahedron: Asymmetry,Elsevier,10.1016/0957-4166(95)00339-Q
457,C=CCSC(C)(C)C,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3OP->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3OP3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,323.15,100,1,47,4.2,497,1,-0.104735351,1995,Tetrahedron: Asymmetry,Elsevier,10.1016/0957-4166(95)00339-Q
458,C=CCSC1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3OP->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3OP3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,323.15,100,1,48,4.2,991,1,-0.307560863,1995,Tetrahedron: Asymmetry,Elsevier,10.1016/0957-4166(95)00339-Q
459,C=CCS(=O)(=O)C1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3OP->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3OP3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,313.15,100,1,46,4.2,455,1,-0.788370416,1995,Tetrahedron: Asymmetry,Elsevier,10.1016/0957-4166(95)00339-Q
460,C=CCC#N,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1=CC=C(P->%17(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=CC=CC=C2)C=C1,CC1=CC=CC=C1,373.15,50,1,5,55,500,1.2,0.018885344,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
461,C=CCC#N,Rh,CC1(C)C2=C(OC3=C1C=CC=C3P->%16(C1=CC=CC=C1)C1=CC=CC=C1)C(P->%17(C1=CC=CC=C1)C1=CC=CC=C1)=CC=C2.[RhH]%16%17%18.[C-]->%18#[O+],CC1(C)C2=C(OC3=C1C=CC=C3P(C1=CC=CC=C1)C1=CC=CC=C1)C(P(C1=CC=CC=C1)C1=CC=CC=C1)=CC=C2,CC1=CC=CC=C1,373.15,50,1,5,2,500,1.2,0.359021943,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
462,C=CCC#N,Rh,C1=CC=C(OP->%16(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1.C1=CC=C(OP->%17(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(OP(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1,CC1=CC=CC=C1,373.15,50,1,5,5,500,1.2,-0.361727836,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
463,C=CCC#N,Rh,C1=CC=C(OP->%16(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1.C1=CC=C(OP->%17(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(OP(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1,CC1=CC=CC=C1,373.15,30,1,5,5,500,1.2,-0.428816575,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
464,C=CCC#N,Rh,C1=CC=C(OP->%16(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1.C1=CC=C(OP->%17(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(OP(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1,CC1=CC=CC=C1,323.15,30,3,5,5,500,5,-0.347487397,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
465,C=CCC#N,Rh,C1=CC=C(OP->%16(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1.C1=CC=C(OP->%17(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(OP(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1,CC1=CC=CC=C1,323.15,30,3,5,2,500,5,-0.367976785,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
466,C=CCC#N,Rh,C1=CC=C(OP->%16(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1.C1=CC=C(OP->%17(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(OP(OC2=CC=CC=C2)OC2=CC=CC=C2)C=C1,CC1=CC=CC=C1,323.15,30,3,5,10,500,5,-0.327358934,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
467,C=CCC#N,Rh,CC(C)(C)C1=CC=C(OP->%16(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1.CC(C)(C)C1=CC=C(OP->%17(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC=C(OP(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1,CC1=CC=CC=C1,323.15,30,3,5,5,500,5,-0.500602351,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
468,C=CCC#N,Rh,CC(C)(C)C1=CC=C(OP->%16(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1.CC(C)(C)C1=CC=C(OP->%17(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC=C(OP(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1,CC1=CC=CC=C1,323.15,50,3,5,5,500,1.2,-0.489020478,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
469,C=CCC#N,Rh,CC(C)(C)C1=CC=C(OP->%16(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1.CC(C)(C)C1=CC=C(OP->%17(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC=C(OP(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1,CC1=CC=CC=C1,323.15,30,3,5,2,500,5,-0.500602351,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
470,C=CCC#N,Rh,CC(C)(C)C1=CC=C(OP->%16(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1.CC(C)(C)C1=CC=C(OP->%17(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC=C(OP(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1,CC1=CC=CC=C1,313.15,30,1,5,2,500,5,-0.524762889,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
471,C=CCC#N,Rh,CC(C)(C)C1=CC=C(OP->%16(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1.CC(C)(C)C1=CC=C(OP->%17(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC=C(OP(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1,CC1=CC=CC=C1,333.15,30,1,5,2,500,5,-0.477121255,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
472,C=CCC#N,Rh,CC(C)(C)C1=CC=C(OP->%16(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1.CC(C)(C)C1=CC=C(OP->%17(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1.[RhH]%16%17%18.[C-]->%18#[O+],CC(C)(C)C1=CC=C(OP(OC2=CC=C(C(C)(C)C)C=C2C(C)(C)C)OC2=C(C(C)(C)C)C=C(C(C)(C)C)C=C2)C(C(C)(C)C)=C1,CC1=CC=CC=C1,353.15,30,1,5,2,500,5,-0.404100317,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
473,C=CCC#N,Rh,O=S(=O)(O[Na])C1=CC=CC(OP->%16(OC2=CC=CC(S(=O)(=O)O[Na])=C2)OC2=CC=CC(S(=O)(=O)O[Na])=C2)=C1.O=S(=O)(O[Na])C1=CC=CC(OP->%17(OC2=CC=CC(S(=O)(=O)O[Na])=C2)OC2=CC=CC(S(=O)(=O)O[Na])=C2)=C1.[RhH]%16%17%18.[C-]->%18#[O+],O=S(=O)(O[Na])C1=CC=CC(OP(OC2=CC=CC(S(=O)(=O)O[Na])=C2)OC2=CC=CC(S(=O)(=O)O[Na])=C2)=C1,CC1=CC=CC=C1,323.15,30,1,5,2,500,5,0.544068044,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
474,C=CCC#N,Rh,O=S(=O)(O[Na])C1=CC=CC(OP->%16(OC2=CC=CC(S(=O)(=O)O[Na])=C2)OC2=CC=CC(S(=O)(=O)O[Na])=C2)=C1.O=S(=O)(O[Na])C1=CC=CC(OP->%17(OC2=CC=CC(S(=O)(=O)O[Na])=C2)OC2=CC=CC(S(=O)(=O)O[Na])=C2)=C1.[RhH]%16%17%18.[C-]->%18#[O+],O=S(=O)(O[Na])C1=CC=CC(OP(OC2=CC=CC(S(=O)(=O)O[Na])=C2)OC2=CC=CC(S(=O)(=O)O[Na])=C2)=C1,CC1=CC=CC=C1,353.15,30,1,5,2,500,5,0.918329954,2003,Advanced Synthesis & Catalysis,wiley,10.1002/adsc.200390053
475,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,333.15,20,1,24,4,1000,1,-0.865301426,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
476,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C(Cl)Cl,333.15,20,1,24,4,1000,1,-1.004798883,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
477,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1CCOC1,333.15,20,1,24,4,1000,1,-0.865301426,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
478,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,CC(=O)OCC,333.15,20,1,24,4,1000,1,-0.907997321,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
479,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,313.15,20,1,24,4,1000,1,-1.004798883,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
480,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,353.15,20,1,24,4,1000,1,-0.753327667,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
481,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,333.15,40,1,24,4,1000,1,-0.907997321,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
482,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,333.15,60,1,24,4,1000,1,-0.865301426,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
483,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,333.15,20,1,12,4,1000,1,-0.907997321,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
484,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,333.15,20,1,36,4,1000,1,-0.865301426,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
485,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@@]([C@@]3=C4C=CC=CC4=CC=C3OP->%173OC4=CC=C5C=CC=CC5=[C@]4[C@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@@]([C@@]3=C4C=CC=CC4=CC=C3OP3OC4=CC=C5C=CC=CC5=[C@]4[C@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,333.15,20,1,24,4,1000,1,-0.688629171,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
486,C=CC1=CC=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@@]([C@@]3=C4C=CC=CC4=CC=C3OP->%173OC4=CC=C5C=CC=CC5=[C@]4[C@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@@]([C@@]3=C4C=CC=CC4=CC=C3OP3OC4=CC=C5C=CC=CC5=[C@]4[C@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,333.15,100,1,43,4,2000,1,-0.865301426,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
487,C=CC1=CC=C(C)C=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,333.15,20,1,24,4,1000,1,-0.8255759,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
488,C=CC1=CC=C(C)C=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@@]([C@@]3=C4C=CC=CC4=CC=C3OP->%173OC4=CC=C5C=CC=CC5=[C@]4[C@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@@]([C@@]3=C4C=CC=CC4=CC=C3OP3OC4=CC=C5C=CC=CC5=[C@]4[C@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,333.15,100,1,20,4,1000,1,-0.788370416,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
489,C=CC1=CC=C(F)C=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,333.15,20,1,24,4,1000,1,-0.865301426,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
490,C=CC1=CC=C(F)C=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3OP->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3OP3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,313.15,100,1,39,4,2000,1,-0.907997321,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
491,C=CC1=CC(F)=CC=C1,Rh,C1=CC=C(P->%16(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P->%173OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1.[RhH]%16%17%18.[C-]->%18#[O+],C1=CC=C(P(C2=CC=CC=C2)C2=[C@]([C@]3=C4C=CC=CC4=CC=C3N(CC)P3OC4=CC=C5C=CC=CC5=[C@@]4[C@@]4=C(C=CC5=C4C=CC=C5)O3)C3=CC=CC=C3C=C2)C=C1,C1=CC=CC=C1,333.15,20,1,24,4,1000,1,-1.004798883,2006,Journal of the American Chemical Society,ACS,10.1021/ja057065s
